No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [km/h]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [cm]","Pitch Break Ind (V) [cm]","Pitch Break (H) [cm]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [km/h]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [km/h]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [cm]","pfxz [cm]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
232,2019/11/06,16:52:34,0,0,"Jack Greene",{71467B30-DB12-4EBC-A32B-EAC78E02FF60},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,140.632,3.988,0.516,1954.00,346.711,5:30,1.572,0.055,1.702,-90.213,-19.515,4.609,1.508,0.439,126.961,-4.819,1.921,0.439,,,,,,,,,,,,-3.302,-13.981,0.019,15.240,1.800,-1.048,-38.667,1.678,-0.640,8.617,-12.518,"Coe College","Coe College",,,,,{62CDE729-1AF6-4063-988B-09D434C6B196},-0.452,1.467
233,2019/11/06,16:52:53,0,0,"Jack Greene",{71467B30-DB12-4EBC-A32B-EAC78E02FF60},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,139.838,-2.154,3.041,1456.00,151.766,11:0,1.950,-0.130,1.701,-4.806,67.085,-36.021,0.833,0.458,126.480,-5.933,1.087,0.443,,,,,,,,,,,,25.747,47.949,0.068,15.240,1.913,-2.212,-38.431,-2.369,4.915,8.667,-0.656,"Coe College","Coe College",,,,,{9731A325-EA23-4FC7-9F57-FD5B4E730CD6},-0.425,0.904
234,2019/11/06,16:53:15,0,0,"Jack Greene",{71467B30-DB12-4EBC-A32B-EAC78E02FF60},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,137.797,-4.269,1.999,1647.00,165.711,11:30,1.991,-0.002,1.665,19.520,92.772,-23.629,0.668,0.430,125.398,-5.158,1.006,0.448,,,,,,,,,,,,16.931,66.477,-0.051,15.240,1.878,-1.472,-37.970,-3.325,3.164,8.260,2.614,"Coe College","Coe College",,,,,{D53077C9-27AC-40D5-8D2C-468F71DBBBA9},-0.389,0.739
235,2019/11/06,16:53:40,0,0,"Jack Greene",{71467B30-DB12-4EBC-A32B-EAC78E02FF60},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,139.421,-1.833,3.193,1903.00,157.474,11:15,1.898,-0.107,1.668,17.873,89.585,-37.155,1.083,0.390,126.301,-4.099,0.247,0.443,,,,,,,,,,,,26.777,64.563,0.065,15.240,1.925,-2.133,-38.199,-2.439,5.083,8.111,2.445,"Coe College","Coe College",,,,,{B5135926-341D-4509-B884-AFB21A0EE842},-0.382,1.138
236,2019/11/06,16:54:00,0,0,"Jack Greene",{71467B30-DB12-4EBC-A32B-EAC78E02FF60},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,137.684,-4.766,3.325,2002.00,155.873,11:15,1.988,-0.127,2.420,-5.675,63.351,-28.374,0.582,0.436,126.254,-5.677,0.752,0.426,,,,,,,,,,,,21.278,47.508,0.080,15.240,1.921,-2.095,-38.149,-3.144,4.033,8.017,-0.807,"Coe College","Coe College",,,,,{29BBFD34-DF25-4722-9275-0363ACF7FC25},-0.438,0.580
237,2019/11/06,16:54:16,0,0,"Jack Greene",{71467B30-DB12-4EBC-A32B-EAC78E02FF60},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,136.985,-5.260,0.901,1908.00,195.139,12:30,2.123,-0.013,1.767,-4.654,69.613,18.834,0.510,0.515,124.457,-6.195,2.890,0.449,,,,,,,,,,,,-13.532,50.016,-0.011,15.240,1.990,-0.711,-37.647,-3.474,-2.488,8.077,-0.615,"Coe College","Coe College",,,,,{1621243C-5AED-4DBA-9CD6-B73307AD6463},-0.514,0.509
238,2019/11/06,16:55:10,0,0,"Jack Greene",{71467B30-DB12-4EBC-A32B-EAC78E02FF60},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,137.188,-5.506,1.195,1033.00,147.525,11:0,2.107,-0.134,1.735,-1.509,72.204,-45.955,0.476,-0.425,125.083,-6.096,-3.346,0.448,,,,,,,,,,,,32.946,51.764,0.106,15.240,1.965,-0.479,-37.829,-3.601,6.116,8.153,-0.201,"Coe College","Coe College",,,,,{909C0E79-DB31-4C33-A8AE-327BA40118ED},0.423,0.474
239,2019/11/06,16:55:25,0,0,"Jack Greene",{71467B30-DB12-4EBC-A32B-EAC78E02FF60},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,135.847,-4.689,1.301,2618.00,168.130,11:30,2.040,-0.179,1.700,10.643,85.978,-18.072,0.248,-0.101,123.960,-7.997,-0.901,0.454,,,,,,,,,,,,12.999,61.843,0.100,15.240,2.000,-0.469,-37.281,-4.397,2.353,7.637,1.386,"Coe College","Coe College",,,,,{31142CD9-0DBD-46FE-9368-27320CB6F377},0.108,0.296
240,2019/11/06,16:55:56,0,0,"Jack Greene",{71467B30-DB12-4EBC-A32B-EAC78E02FF60},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,138.652,-0.405,0.972,1988.00,136.504,10:30,1.769,-0.095,1.645,-45.675,27.314,-25.916,0.680,-0.033,125.691,-7.500,-0.614,0.447,,,,,,,,,,,,18.517,19.516,0.090,15.240,1.880,-0.805,-38.107,-1.706,3.483,8.371,-6.139,"Coe College","Coe College",,,,,{DDB7A24F-66C6-4F07-9B24-B75DADCD4811},0.050,0.679
241,2019/11/06,16:58:56,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,141.801,-0.387,-2.555,2076.00,305.150,4:15,1.745,0.661,2.058,-94.566,-26.004,36.931,0.390,0.234,128.624,-9.634,-0.440,0.428,,,,,,,,,,,,-27.111,-19.089,-0.615,15.240,1.803,1.932,-38.969,-0.903,-5.284,9.434,-13.531,"Coe College","Coe College",,,,,{979268F7-5DCB-497A-BA3C-9B640228DE9B},-0.265,0.364
242,2019/11/06,16:59:22,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,141.904,-0.280,-2.094,2128.00,206.632,1:0,1.815,0.712,2.069,-35.407,32.362,16.228,1.205,0.260,128.378,-4.342,-1.156,0.426,,,,,,,,,,,,-11.955,23.840,-0.674,15.240,1.847,1.490,-39.132,-0.619,-2.349,9.531,-5.125,"Coe College","Coe College",,,,,{AD6F7C00-ED2D-4CFA-B6CA-4765E38DB9F8},-0.267,1.196
243,2019/11/06,16:59:38,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,142.308,-4.828,-1.850,1635.00,202.239,12:45,1.945,0.571,2.276,-20.793,46.638,19.070,0.143,0.151,129.104,-8.449,-1.210,0.422,,,,,,,,,,,,-14.177,34.672,-0.565,15.240,1.906,1.533,-39.060,-3.800,-2.774,9.527,-3.025,"Coe College","Coe College",,,,,{E25F95C5-79D3-46A4-8F6B-4C1922D62658},-0.174,0.151
